X,Y
943,19.9297
944,19.3519
945,18.2358
946,18.1121
947,18.5808
948,19.1026
949,19.3447
950,19.4660
951,19.3276
952,18.9626
953,18.8899
954,19.0094
955,19.8031
956,19.7376
957,19.7282
958,19.3435
959,19.0693
960,18.9319
961,19.0165
962,19.0972
963,19.7353
964,19.3534
965,19.3764
966,19.1368
967,19.3708
968,19.1472
969,19.3446
970,19.4111
971,19.1077
972,19.2488
973,19.4766
974,19.6994
975,19.6050
976,19.9024
977,19.9363
978,19.9324
979,19.9749
980,19.8771
981,19.6467
982,19.4483
983,19.1998
984,19.3453
985,19.9706
986,19.6862
987,19.7859
988,19.3554
989,19.2229
990,19.5053
991,19.9045
992,19.9165
993,19.7898
994,19.5394
995,19.2347
996,19.1950
997,19.1766
998,19.2722
999,19.2913
1000,19.1134
1001,19.1045
1002,19.1020
1003,19.1151
1004,19.1387
1005,19.1309
1006,18.8082
1007,18.2767
1008,18.1528
1009,18.1797
1010,18.2978
1011,18.6228
1012,17.9552
1013,17.1917
1014,16.7257
1015,17.2278
1016,17.9012
1017,18.1294
1018,17.7242
1019,16.5680
1020,15.4751
1021,15.6579
1022,16.8109
1023,18.0618
1024,18.5926
1025,18.1606
1026,17.1352
1027,16.1460
1028,15.1333
1029,15.0133
1030,16.6549
1031,17.4751
1032,16.9304
1033,15.8616
1034,15.4731
1035,14.8530
1036,14.4757
1037,15.4934
1038,15.8935
1039,16.3773
1040,15.9837
1041,15.7881
1042,15.2417
1043,14.5821
1044,14.9208
1045,15.4285
1046,15.7326
1047,15.6556
1048,15.4054
1049,15.5306
1050,15.1262
1051,15.2987
1052,15.2814
1053,15.6417
1054,15.8366
1055,15.7580
1056,15.6374
1057,15.7126
1058,15.9931
1059,16.4184
1060,16.6045
1061,16.4752
1062,16.1689
1063,16.2996
1064,16.1819
1065,16.0745
1066,15.9926
1067,16.9625
1068,17.2024
1069,17.3314
1070,17.4422
1071,17.1582
1072,17.4441
1073,17.5800
1074,17.6037
1075,17.7317
1076,17.9690
1077,18.1399
1078,18.4888
1079,18.0438
1080,18.4412
1081,18.7106
1082,18.4853
1083,18.3822
1084,17.9556
1085,18.1568
1086,18.5358
1087,18.4419
1088,18.3601
1089,18.4493
1090,18.4174
1091,18.1912
1092,17.9803
1093,17.7858
1094,17.8108
1095,17.9875
1096,17.9243
1097,17.7825
1098,17.6572
1099,17.4888
1100,17.4405
1101,17.4335
1102,17.3160
1103,17.3044
1104,17.0046
1105,16.7064
1106,16.6051
1107,16.6273
1108,16.5586
1109,16.4520
1110,16.3624
1111,16.1117
1112,16.1720
1113,16.1455
1114,15.9133
1115,15.4644
1116,15.0078
1117,14.7908
1118,14.7674
1119,14.9023
1120,15.4464
1121,15.7903
1122,15.4143
1123,14.4274
1124,14.0309
1125,13.8262
1126,13.8291
1127,14.1704
1128,14.4058
1129,14.4184
1130,13.9529
1131,13.7988
1132,13.4039
1133,13.2583
1134,13.2698
1135,13.3872
1136,13.5843
1137,13.7131
1138,13.6687
1139,13.5629
1140,13.3825
1141,13.3569
1142,13.3685
1143,13.3552
1144,13.2881
1145,13.4295
1146,13.8913
1147,14.5882
1148,14.6930
1149,14.6074
1150,14.4390
1151,14.3386
1152,14.2929
1153,14.4118
1154,14.6879
1155,14.8250
1156,14.8486
1157,14.9471
1158,15.0706
1159,15.0318
1160,15.0931
1161,15.1278
1162,15.2282
1163,15.4684
1164,15.7332
1165,15.9305
1166,16.3464
1167,16.2528
1168,16.5345
1169,16.2944
1170,15.8466
1171,16.3934
1172,16.3277
1173,16.3604
1174,16.5953
1175,16.3202
1176,16.3612
1177,16.7737
1178,16.8778
1179,17.0681
1180,17.2563
1181,17.0938
1182,16.8270
1183,17.2015
1184,17.3206
1185,17.3468
1186,17.3331
1187,17.2028
1188,17.0803
1189,17.0798
1190,17.1033
1191,17.1196
1192,17.1068
1193,17.0501
1194,17.0004
1195,17.0099
1196,17.0477
1197,17.1032
1198,17.1476
1199,17.0954
1200,17.0195
1201,16.9468
1202,16.9458
1203,17.0426
1204,17.0881
1205,17.1093
1206,17.0868
1207,17.0533
1208,16.9618
1209,16.7557
1210,16.5101
1211,16.4065
1212,16.3626
1213,16.2522
1214,16.1606
1215,16.0086
1216,15.7905
1217,15.5735
1218,15.4524
1219,15.2990
1220,15.4250
1221,15.4570
1222,15.4769
1223,15.3798
1224,15.2428
1225,15.1141
1226,14.9184
1227,14.8085
1228,14.8710
1229,14.8800
1230,14.8363
1231,14.7756
1232,14.7256
1233,14.5089
1234,14.2934
1235,14.2989
1236,14.2970
1237,14.3038
1238,14.4156
1239,14.5176
